20150111225214,192.168.0.3,5001,192.168.0.2,56920,5,0.0-1.0,315664,2525312
20150111225214,192.168.0.3,5001,192.168.0.2,56921,6,0.0-1.0,302632,2421056
20150111225214,192.168.0.3,5001,192.168.0.2,56919,4,0.0-1.0,325800,2606400
20150111225214,192.168.0.3,5001,192.168.0.2,56922,7,0.0-1.0,327248,2617984
20150111225214,192.168.0.3,0,192.168.0.2,0,-1,0.0-1.0,1271344,10170752
20150111225215,192.168.0.3,5001,192.168.0.2,56920,5,1.0-2.0,295392,2363136
20150111225215,192.168.0.3,5001,192.168.0.2,56922,7,1.0-2.0,299736,2397888
20150111225215,192.168.0.3,5001,192.168.0.2,56919,4,1.0-2.0,304080,2432640
20150111225215,192.168.0.3,5001,192.168.0.2,56921,6,1.0-2.0,322904,2583232
20150111225215,192.168.0.3,0,192.168.0.2,0,-1,1.0-2.0,1222112,9776896
20150111225216,192.168.0.3,5001,192.168.0.2,56919,4,2.0-3.0,324352,2594816
20150111225216,192.168.0.3,5001,192.168.0.2,56920,5,2.0-3.0,314216,2513728
20150111225216,192.168.0.3,5001,192.168.0.2,56921,6,2.0-3.0,315664,2525312
20150111225216,192.168.0.3,5001,192.168.0.2,56922,7,2.0-3.0,318560,2548480
20150111225216,192.168.0.3,0,192.168.0.2,0,-1,2.0-3.0,1272792,10182336
20150111225217,192.168.0.3,5001,192.168.0.2,56920,5,3.0-4.0,386616,3092928
20150111225217,192.168.0.3,5001,192.168.0.2,56921,6,3.0-4.0,372136,2977088
20150111225217,192.168.0.3,5001,192.168.0.2,56919,4,3.0-4.0,376480,3011840
20150111225217,192.168.0.3,5001,192.168.0.2,56922,7,3.0-4.0,373584,2988672
20150111225217,192.168.0.3,0,192.168.0.2,0,-1,3.0-4.0,1508816,12070528
20150111225218,192.168.0.3,5001,192.168.0.2,56921,6,4.0-5.0,341728,2733824
20150111225218,192.168.0.3,5001,192.168.0.2,56922,7,4.0-5.0,338832,2710656
20150111225218,192.168.0.3,5001,192.168.0.2,56919,4,4.0-5.0,340280,2722240
20150111225218,192.168.0.3,5001,192.168.0.2,56920,5,4.0-5.0,330144,2641152
20150111225218,192.168.0.3,0,192.168.0.2,0,-1,4.0-5.0,1350984,10807872
20150111225219,192.168.0.3,5001,192.168.0.2,56919,4,5.0-6.0,318560,2548480
20150111225219,192.168.0.3,5001,192.168.0.2,56920,5,5.0-6.0,317112,2536896
20150111225219,192.168.0.3,5001,192.168.0.2,56921,6,5.0-6.0,318560,2548480
20150111225219,192.168.0.3,5001,192.168.0.2,56922,7,5.0-6.0,320008,2560064
20150111225219,192.168.0.3,0,192.168.0.2,0,-1,5.0-6.0,1274240,10193920
20150111225220,192.168.0.3,5001,192.168.0.2,56919,4,6.0-7.0,343176,2745408
20150111225220,192.168.0.3,5001,192.168.0.2,56920,5,6.0-7.0,341728,2733824
20150111225220,192.168.0.3,5001,192.168.0.2,56921,6,6.0-7.0,344624,2756992
20150111225220,192.168.0.3,5001,192.168.0.2,56922,7,6.0-7.0,343176,2745408
20150111225220,192.168.0.3,0,192.168.0.2,0,-1,6.0-7.0,1372704,10981632
20150111225221,192.168.0.3,5001,192.168.0.2,56919,4,7.0-8.0,306976,2455808
20150111225221,192.168.0.3,5001,192.168.0.2,56920,5,7.0-8.0,312768,2502144
20150111225221,192.168.0.3,5001,192.168.0.2,56921,6,7.0-8.0,306976,2455808
20150111225221,192.168.0.3,5001,192.168.0.2,56922,7,7.0-8.0,308424,2467392
20150111225221,192.168.0.3,0,192.168.0.2,0,-1,7.0-8.0,1235144,9881152
20150111225222,192.168.0.3,5001,192.168.0.2,56919,4,8.0-9.0,253400,2027200
20150111225222,192.168.0.3,5001,192.168.0.2,56921,6,8.0-9.0,253400,2027200
20150111225222,192.168.0.3,5001,192.168.0.2,56920,5,8.0-9.0,243264,1946112
20150111225222,192.168.0.3,5001,192.168.0.2,56922,7,8.0-9.0,253400,2027200
20150111225222,192.168.0.3,0,192.168.0.2,0,-1,8.0-9.0,1003464,8027712
20150111225223,192.168.0.3,5001,192.168.0.2,56921,6,9.0-10.0,172312,1378496
