20150111225220,192.168.0.2,0,192.168.0.3,5001,-1,7.0-8.0,1310720,10485760
20150111225221,192.168.0.2,56922,192.168.0.3,5001,6,8.0-9.0,131072,1048576
20150111225221,192.168.0.2,56921,192.168.0.3,5001,5,8.0-9.0,262144,2097152
20150111225221,192.168.0.2,56919,192.168.0.3,5001,3,8.0-9.0,262144,2097152
20150111225221,192.168.0.2,56920,192.168.0.3,5001,4,8.0-9.0,262144,2097152
20150111225221,192.168.0.2,0,192.168.0.3,5001,-1,8.0-9.0,917504,7340032
20150111225222,192.168.0.2,56921,192.168.0.3,5001,5,9.0-10.0,131072,1048576
20150111225222,192.168.0.2,56919,192.168.0.3,5001,3,9.0-10.0,131072,1048576
20150111225222,192.168.0.2,56922,192.168.0.3,5001,6,9.0-10.0,262144,2097152
20150111225222,192.168.0.2,56920,192.168.0.3,5001,4,9.0-10.0,131072,1048576
20150111225222,192.168.0.2,0,192.168.0.3,5001,-1,9.0-10.0,655360,5242880
20150111225223,192.168.0.2,56922,192.168.0.3,5001,6,10.0-11.0,131072,1048576
20150111225223,192.168.0.2,56920,192.168.0.3,5001,4,10.0-11.0,131072,1048576
20150111225223,192.168.0.2,56921,192.168.0.3,5001,5,10.0-11.0,262144,2097152
20150111225223,192.168.0.2,56919,192.168.0.3,5001,3,10.0-11.0,262144,2097152
20150111225223,192.168.0.2,0,192.168.0.3,5001,-1,10.0-11.0,786432,6291456
20150111225224,192.168.0.2,56921,192.168.0.3,5001,5,11.0-12.0,131072,1048576
20150111225224,192.168.0.2,56919,192.168.0.3,5001,3,11.0-12.0,131072,1048576
20150111225224,192.168.0.2,56922,192.168.0.3,5001,6,11.0-12.0,262144,2097152
20150111225224,192.168.0.2,56920,192.168.0.3,5001,4,11.0-12.0,262144,2097152
20150111225224,192.168.0.2,0,192.168.0.3,5001,-1,11.0-12.0,786432,6291456
20150111225224,192.168.0.2,56920,192.168.0.3,5001,4,12.0-13.0,131072,1048576
20150111225224,192.168.0.2,56919,192.168.0.3,5001,3,12.0-13.0,131072,1048576
20150111225224,192.168.0.2,56922,192.168.0.3,5001,6,12.0-13.0,131072,1048576
20150111225225,192.168.0.2,56921,192.168.0.3,5001,5,12.0-13.0,262144,2097152
20150111225225,192.168.0.2,0,192.168.0.3,5001,-1,12.0-13.0,655360,5242880
20150111225225,192.168.0.2,56919,192.168.0.3,5001,3,13.0-14.0,393216,3145728
20150111225225,192.168.0.2,56920,192.168.0.3,5001,4,13.0-14.0,393216,3145728
20150111225225,192.168.0.2,56921,192.168.0.3,5001,5,13.0-14.0,262144,2097152
20150111225225,192.168.0.2,56922,192.168.0.3,5001,6,13.0-14.0,393216,3145728
20150111225225,192.168.0.2,0,192.168.0.3,5001,-1,13.0-14.0,1441792,11534336
20150111225226,192.168.0.2,56922,192.168.0.3,5001,6,14.0-15.0,393216,3145728
20150111225226,192.168.0.2,56919,192.168.0.3,5001,3,14.0-15.0,393216,3145728
20150111225226,192.168.0.2,56920,192.168.0.3,5001,4,14.0-15.0,393216,3145728
20150111225226,192.168.0.2,56921,192.168.0.3,5001,5,14.0-15.0,393216,3145728
20150111225226,192.168.0.2,0,192.168.0.3,5001,-1,14.0-15.0,1572864,12582912
20150111225227,192.168.0.2,56921,192.168.0.3,5001,5,15.0-16.0,393216,3145728
20150111225227,192.168.0.2,56922,192.168.0.3,5001,6,15.0-16.0,393216,3145728
20150111225227,192.168.0.2,56919,192.168.0.3,5001,3,15.0-16.0,393216,3145728
20150111225227,192.168.0.2,56920,192.168.0.3,5001,4,15.0-16.0,393216,3145728
20150111225227,192.168.0.2,0,192.168.0.3,5001,-1,15.0-16.0,1572864,12582912
20150111225228,192.168.0.2,56921,192.168.0.3,5001,5,16.0-17.0,393216,3145728
20150111225228,192.168.0.2,56919,192.168.0.3,5001,3,16.0-17.0,393216,3145728
20150111225229,192.168.0.2,56922,192.168.0.3,5001,6,16.0-17.0,393216,3145728
20150111225229,192.168.0.2,56920,192.168.0.3,5001,4,16.0-17.0,393216,3145728
20150111225229,192.168.0.2,0,192.168.0.3,5001,-1,16.0-17.0,1572864,12582912
20150111225229,192.168.0.2,56921,192.168.0.3,5001,5,17.0-18.0,262144,2097152
20150111225229,192.168.0.2,56920,192.168.0.3,5001,4,17.0-18.0,262144,2097152
20150111225229,192.168.0.2,56922,192.168.0.3,5001,6,17.0-18.0,262144,2097152
20150111225229,192.168.0.2,56919,192.168.0.3,5001,3,17.0-18.0,262144,2097152
20150111225229,192.168.0.2,0,192.168.0.3,5001,-1,17.0-18.0,1048576,8388608
20150111225230,192.168.0.2,56921,192.168.0.3,5001,5,18.0-19.0,393216,3145728
20150111225231,192.168.0.2,56919,192.168.0.3,5001,3,18.0-19.0,393216,3145728
20150111225231,192.168.0.2,56922,192.168.0.3,5001,6,18.0-19.0,393216,3145728
20150111225231,192.168.0.2,56920,192.168.0.3,5001,4,18.0-19.0,393216,3145728
20150111225231,192.168.0.2,0,192.168.0.3,5001,-1,18.0-19.0,1572864,12582912
20150111225231,192.168.0.2,56921,192.168.0.3,5001,5,19.0-20.0,262144,2097152
20150111225231,192.168.0.2,56922,192.168.0.3,5001,6,19.0-20.0,262144,2097152
20150111225231,192.168.0.2,56919,192.168.0.3,5001,3,19.0-20.0,262144,2097152
20150111225231,192.168.0.2,56920,192.168.0.3,5001,4,19.0-20.0,262144,2097152
20150111225231,192.168.0.2,0,192.168.0.3,5001,-1,19.0-20.0,1048576,8388608
20150111225232,192.168.0.2,56919,192.168.0.3,5001,3,20.0-21.0,393216,3145728
20150111225232,192.168.0.2,56921,192.168.0.3,5001,5,20.0-21.0,393216,3145728
20150111225233,192.168.0.2,56922,192.168.0.3,5001,6,20.0-21.0,393216,3145728
20150111225233,192.168.0.2,56920,192.168.0.3,5001,4,20.0-21.0,393216,3145728
20150111225233,192.168.0.2,0,192.168.0.3,5001,-1,20.0-21.0,1572864,12582912
20150111225233,192.168.0.2,56921,192.168.0.3,5001,5,21.0-22.0,262144,2097152
20150111225233,192.168.0.2,56920,192.168.0.3,5001,4,21.0-22.0,262144,2097152
20150111225233,192.168.0.2,56922,192.168.0.3,5001,6,21.0-22.0,262144,2097152
20150111225234,192.168.0.2,56919,192.168.0.3,5001,3,21.0-22.0,393216,3145728
20150111225234,192.168.0.2,0,192.168.0.3,5001,-1,21.0-22.0,1179648,9437184
20150111225234,192.168.0.2,56919,192.168.0.3,5001,3,22.0-23.0,262144,2097152
20150111225234,192.168.0.2,56922,192.168.0.3,5001,6,22.0-23.0,393216,3145728
20150111225234,192.168.0.2,56921,192.168.0.3,5001,5,22.0-23.0,393216,3145728
20150111225235,192.168.0.2,56920,192.168.0.3,5001,4,22.0-23.0,393216,3145728
20150111225235,192.168.0.2,0,192.168.0.3,5001,-1,22.0-23.0,1441792,11534336
20150111225235,192.168.0.2,56922,192.168.0.3,5001,6,23.0-24.0,262144,2097152
20150111225235,192.168.0.2,56919,192.168.0.3,5001,3,23.0-24.0,262144,2097152
20150111225235,192.168.0.2,56921,192.168.0.3,5001,5,23.0-24.0,262144,2097152
20150111225235,192.168.0.2,56920,192.168.0.3,5001,4,23.0-24.0,262144,2097152
20150111225235,192.168.0.2,0,192.168.0.3,5001,-1,23.0-24.0,1048576,8388608
20150111225236,192.168.0.2,56919,192.168.0.3,5001,3,24.0-25.0,393216,3145728
20150111225236,192.168.0.2,56922,192.168.0.3,5001,6,24.0-25.0,393216,3145728
20150111225236,192.168.0.2,56921,192.168.0.3,5001,5,24.0-25.0,393216,3145728
20150111225237,192.168.0.2,56920,192.168.0.3,5001,4,24.0-25.0,393216,3145728
20150111225237,192.168.0.2,0,192.168.0.3,5001,-1,24.0-25.0,1572864,12582912
20150111225237,192.168.0.2,56919,192.168.0.3,5001,3,25.0-26.0,262144,2097152
20150111225237,192.168.0.2,56922,192.168.0.3,5001,6,25.0-26.0,262144,2097152
20150111225237,192.168.0.2,56920,192.168.0.3,5001,4,25.0-26.0,262144,2097152
20150111225237,192.168.0.2,56921,192.168.0.3,5001,5,25.0-26.0,393216,3145728
20150111225237,192.168.0.2,0,192.168.0.3,5001,-1,25.0-26.0,1179648,9437184
20150111225238,192.168.0.2,56921,192.168.0.3,5001,5,26.0-27.0,262144,2097152
20150111225238,192.168.0.2,56919,192.168.0.3,5001,3,26.0-27.0,393216,3145728
20150111225238,192.168.0.2,56922,192.168.0.3,5001,6,26.0-27.0,393216,3145728
20150111225238,192.168.0.2,56920,192.168.0.3,5001,4,26.0-27.0,393216,3145728
20150111225238,192.168.0.2,0,192.168.0.3,5001,-1,26.0-27.0,1441792,11534336
20150111225239,192.168.0.2,56922,192.168.0.3,5001,6,27.0-28.0,262144,2097152
20150111225239,192.168.0.2,56920,192.168.0.3,5001,4,27.0-28.0,262144,2097152
20150111225239,192.168.0.2,56921,192.168.0.3,5001,5,27.0-28.0,393216,3145728
20150111225239,192.168.0.2,56919,192.168.0.3,5001,3,27.0-28.0,393216,3145728
20150111225239,192.168.0.2,0,192.168.0.3,5001,-1,27.0-28.0,1310720,10485760
20150111225240,192.168.0.2,56922,192.168.0.3,5001,6,28.0-29.0,393216,3145728
20150111225240,192.168.0.2,56921,192.168.0.3,5001,5,28.0-29.0,262144,2097152
20150111225240,192.168.0.2,56920,192.168.0.3,5001,4,28.0-29.0,393216,3145728
20150111225241,192.168.0.2,56919,192.168.0.3,5001,3,28.0-29.0,393216,3145728
20150111225241,192.168.0.2,0,192.168.0.3,5001,-1,28.0-29.0,1441792,11534336
20150111225241,192.168.0.2,56920,192.168.0.3,5001,4,29.0-30.0,262144,2097152
20150111225241,192.168.0.2,56921,192.168.0.3,5001,5,29.0-30.0,393216,3145728
20150111225241,192.168.0.2,56919,192.168.0.3,5001,3,29.0-30.0,262144,2097152
20150111225241,192.168.0.2,56922,192.168.0.3,5001,6,29.0-30.0,393216,3145728
20150111225241,192.168.0.2,0,192.168.0.3,5001,-1,29.0-30.0,1310720,10485760
20150111225242,192.168.0.2,56919,192.168.0.3,5001,3,30.0-31.0,262144,2097152
20150111225242,192.168.0.2,56922,192.168.0.3,5001,6,30.0-31.0,262144,2097152
20150111225242,192.168.0.2,56921,192.168.0.3,5001,5,30.0-31.0,262144,2097152
20150111225242,192.168.0.2,56920,192.168.0.3,5001,4,30.0-31.0,393216,3145728
20150111225242,192.168.0.2,0,192.168.0.3,5001,-1,30.0-31.0,1179648,9437184
20150111225243,192.168.0.2,56919,192.168.0.3,5001,3,31.0-32.0,393216,3145728
20150111225243,192.168.0.2,56922,192.168.0.3,5001,6,31.0-32.0,393216,3145728
20150111225243,192.168.0.2,56920,192.168.0.3,5001,4,31.0-32.0,393216,3145728
20150111225244,192.168.0.2,56921,192.168.0.3,5001,5,31.0-32.0,393216,3145728
20150111225244,192.168.0.2,0,192.168.0.3,5001,-1,31.0-32.0,1572864,12582912
20150111225244,192.168.0.2,56919,192.168.0.3,5001,3,32.0-33.0,262144,2097152
20150111225244,192.168.0.2,56922,192.168.0.3,5001,6,32.0-33.0,262144,2097152
20150111225244,192.168.0.2,56920,192.168.0.3,5001,4,32.0-33.0,262144,2097152
20150111225245,192.168.0.2,56921,192.168.0.3,5001,5,32.0-33.0,262144,2097152
20150111225245,192.168.0.2,0,192.168.0.3,5001,-1,32.0-33.0,1048576,8388608
20150111225245,192.168.0.2,56919,192.168.0.3,5001,3,33.0-34.0,393216,3145728
20150111225245,192.168.0.2,56922,192.168.0.3,5001,6,33.0-34.0,393216,3145728
20150111225245,192.168.0.2,56921,192.168.0.3,5001,5,33.0-34.0,393216,3145728
20150111225245,192.168.0.2,56920,192.168.0.3,5001,4,33.0-34.0,393216,3145728
20150111225245,192.168.0.2,0,192.168.0.3,5001,-1,33.0-34.0,1572864,12582912
20150111225246,192.168.0.2,56919,192.168.0.3,5001,3,34.0-35.0,393216,3145728
20150111225246,192.168.0.2,56922,192.168.0.3,5001,6,34.0-35.0,393216,3145728
20150111225246,192.168.0.2,56921,192.168.0.3,5001,5,34.0-35.0,393216,3145728
20150111225246,192.168.0.2,56920,192.168.0.3,5001,4,34.0-35.0,393216,3145728
20150111225246,192.168.0.2,0,192.168.0.3,5001,-1,34.0-35.0,1572864,12582912
20150111225247,192.168.0.2,56919,192.168.0.3,5001,3,35.0-36.0,393216,3145728
20150111225247,192.168.0.2,56922,192.168.0.3,5001,6,35.0-36.0,393216,3145728
20150111225247,192.168.0.2,56921,192.168.0.3,5001,5,35.0-36.0,393216,3145728
20150111225247,192.168.0.2,56920,192.168.0.3,5001,4,35.0-36.0,393216,3145728
20150111225247,192.168.0.2,0,192.168.0.3,5001,-1,35.0-36.0,1572864,12582912
20150111225248,192.168.0.2,56920,192.168.0.3,5001,4,36.0-37.0,262144,2097152
20150111225248,192.168.0.2,56921,192.168.0.3,5001,5,36.0-37.0,262144,2097152
20150111225248,192.168.0.2,56922,192.168.0.3,5001,6,36.0-37.0,393216,3145728
20150111225248,192.168.0.2,56919,192.168.0.3,5001,3,36.0-37.0,393216,3145728
20150111225248,192.168.0.2,0,192.168.0.3,5001,-1,36.0-37.0,1310720,10485760
20150111225249,192.168.0.2,56920,192.168.0.3,5001,4,37.0-38.0,393216,3145728
20150111225249,192.168.0.2,56919,192.168.0.3,5001,3,37.0-38.0,262144,2097152
20150111225249,192.168.0.2,56922,192.168.0.3,5001,6,37.0-38.0,262144,2097152
20150111225249,192.168.0.2,56921,192.168.0.3,5001,5,37.0-38.0,393216,3145728
20150111225249,192.168.0.2,0,192.168.0.3,5001,-1,37.0-38.0,1310720,10485760
20150111225250,192.168.0.2,56922,192.168.0.3,5001,6,38.0-39.0,393216,3145728
20150111225250,192.168.0.2,56919,192.168.0.3,5001,3,38.0-39.0,393216,3145728
20150111225250,192.168.0.2,56921,192.168.0.3,5001,5,38.0-39.0,393216,3145728
20150111225250,192.168.0.2,56920,192.168.0.3,5001,4,38.0-39.0,393216,3145728
20150111225250,192.168.0.2,0,192.168.0.3,5001,-1,38.0-39.0,1572864,12582912
20150111225251,192.168.0.2,56919,192.168.0.3,5001,3,39.0-40.0,262144,2097152
20150111225251,192.168.0.2,56922,192.168.0.3,5001,6,39.0-40.0,262144,2097152
20150111225251,192.168.0.2,56921,192.168.0.3,5001,5,39.0-40.0,262144,2097152
20150111225251,192.168.0.2,56920,192.168.0.3,5001,4,39.0-40.0,262144,2097152
20150111225251,192.168.0.2,0,192.168.0.3,5001,-1,39.0-40.0,1048576,8388608
20150111225252,192.168.0.2,56919,192.168.0.3,5001,3,40.0-41.0,393216,3145728
20150111225252,192.168.0.2,56922,192.168.0.3,5001,6,40.0-41.0,393216,3145728
20150111225252,192.168.0.2,56921,192.168.0.3,5001,5,40.0-41.0,393216,3145728
20150111225253,192.168.0.2,56920,192.168.0.3,5001,4,40.0-41.0,393216,3145728
20150111225253,192.168.0.2,0,192.168.0.3,5001,-1,40.0-41.0,1572864,12582912
20150111225253,192.168.0.2,56922,192.168.0.3,5001,6,41.0-42.0,262144,2097152
20150111225253,192.168.0.2,56920,192.168.0.3,5001,4,41.0-42.0,262144,2097152
20150111225253,192.168.0.2,56921,192.168.0.3,5001,5,41.0-42.0,262144,2097152
20150111225254,192.168.0.2,56919,192.168.0.3,5001,3,41.0-42.0,393216,3145728
20150111225254,192.168.0.2,0,192.168.0.3,5001,-1,41.0-42.0,1179648,9437184
20150111225254,192.168.0.2,56919,192.168.0.3,5001,3,42.0-43.0,262144,2097152
20150111225254,192.168.0.2,56922,192.168.0.3,5001,6,42.0-43.0,393216,3145728
20150111225254,192.168.0.2,56921,192.168.0.3,5001,5,42.0-43.0,393216,3145728
20150111225254,192.168.0.2,56920,192.168.0.3,5001,4,42.0-43.0,393216,3145728
20150111225254,192.168.0.2,0,192.168.0.3,5001,-1,42.0-43.0,1441792,11534336
20150111225255,192.168.0.2,56919,192.168.0.3,5001,3,43.0-44.0,262144,2097152
20150111225255,192.168.0.2,56922,192.168.0.3,5001,6,43.0-44.0,262144,2097152
20150111225255,192.168.0.2,56920,192.168.0.3,5001,4,43.0-44.0,262144,2097152
20150111225256,192.168.0.2,56921,192.168.0.3,5001,5,43.0-44.0,393216,3145728
20150111225256,192.168.0.2,0,192.168.0.3,5001,-1,43.0-44.0,1179648,9437184
20150111225256,192.168.0.2,56921,192.168.0.3,5001,5,44.0-45.0,262144,2097152
20150111225256,192.168.0.2,56922,192.168.0.3,5001,6,44.0-45.0,393216,3145728
20150111225256,192.168.0.2,56919,192.168.0.3,5001,3,44.0-45.0,393216,3145728
20150111225256,192.168.0.2,56920,192.168.0.3,5001,4,44.0-45.0,393216,3145728
20150111225256,192.168.0.2,0,192.168.0.3,5001,-1,44.0-45.0,1441792,11534336
20150111225257,192.168.0.2,56921,192.168.0.3,5001,5,45.0-46.0,393216,3145728
20150111225258,192.168.0.2,56922,192.168.0.3,5001,6,45.0-46.0,393216,3145728
20150111225258,192.168.0.2,56919,192.168.0.3,5001,3,45.0-46.0,393216,3145728
20150111225258,192.168.0.2,56920,192.168.0.3,5001,4,45.0-46.0,393216,3145728
20150111225258,192.168.0.2,0,192.168.0.3,5001,-1,45.0-46.0,1572864,12582912
20150111225258,192.168.0.2,56920,192.168.0.3,5001,4,46.0-47.0,131072,1048576
20150111225258,192.168.0.2,56919,192.168.0.3,5001,3,46.0-47.0,262144,2097152
20150111225258,192.168.0.2,56922,192.168.0.3,5001,6,46.0-47.0,262144,2097152
20150111225259,192.168.0.2,56921,192.168.0.3,5001,5,46.0-47.0,262144,2097152
20150111225259,192.168.0.2,0,192.168.0.3,5001,-1,46.0-47.0,917504,7340032
20150111225259,192.168.0.2,56919,192.168.0.3,5001,3,47.0-48.0,262144,2097152
20150111225259,192.168.0.2,56922,192.168.0.3,5001,6,47.0-48.0,262144,2097152
20150111225259,192.168.0.2,56921,192.168.0.3,5001,5,47.0-48.0,262144,2097152
20150111225300,192.168.0.2,56920,192.168.0.3,5001,4,47.0-48.0,393216,3145728
20150111225300,192.168.0.2,0,192.168.0.3,5001,-1,47.0-48.0,1179648,9437184
20150111225300,192.168.0.2,56921,192.168.0.3,5001,5,48.0-49.0,262144,2097152
20150111225300,192.168.0.2,56920,192.168.0.3,5001,4,48.0-49.0,262144,2097152
20150111225301,192.168.0.2,56919,192.168.0.3,5001,3,48.0-49.0,393216,3145728
20150111225301,192.168.0.2,56922,192.168.0.3,5001,6,48.0-49.0,393216,3145728
20150111225301,192.168.0.2,0,192.168.0.3,5001,-1,48.0-49.0,1310720,10485760
20150111225301,192.168.0.2,56919,192.168.0.3,5001,3,49.0-50.0,262144,2097152
20150111225301,192.168.0.2,56922,192.168.0.3,5001,6,49.0-50.0,262144,2097152
20150111225301,192.168.0.2,56921,192.168.0.3,5001,5,49.0-50.0,393216,3145728
20150111225301,192.168.0.2,56920,192.168.0.3,5001,4,49.0-50.0,393216,3145728
20150111225301,192.168.0.2,0,192.168.0.3,5001,-1,49.0-50.0,1310720,10485760
20150111225302,192.168.0.2,56921,192.168.0.3,5001,5,50.0-51.0,262144,2097152
20150111225302,192.168.0.2,56920,192.168.0.3,5001,4,50.0-51.0,262144,2097152
20150111225302,192.168.0.2,56919,192.168.0.3,5001,3,50.0-51.0,262144,2097152
20150111225302,192.168.0.2,56922,192.168.0.3,5001,6,50.0-51.0,262144,2097152
20150111225302,192.168.0.2,0,192.168.0.3,5001,-1,50.0-51.0,1048576,8388608
20150111225304,192.168.0.2,56922,192.168.0.3,5001,6,51.0-52.0,262144,2097152
20150111225304,192.168.0.2,56919,192.168.0.3,5001,3,51.0-52.0,262144,2097152
20150111225304,192.168.0.2,56921,192.168.0.3,5001,5,51.0-52.0,262144,2097152
20150111225304,192.168.0.2,56920,192.168.0.3,5001,4,51.0-52.0,262144,2097152
20150111225304,192.168.0.2,0,192.168.0.3,5001,-1,51.0-52.0,1048576,8388608
20150111225304,192.168.0.2,56921,192.168.0.3,5001,5,52.0-53.0,131072,1048576
20150111225305,192.168.0.2,56919,192.168.0.3,5001,3,52.0-53.0,131072,1048576
20150111225305,192.168.0.2,56920,192.168.0.3,5001,4,52.0-53.0,131072,1048576
20150111225305,192.168.0.2,56922,192.168.0.3,5001,6,52.0-53.0,262144,2097152
20150111225305,192.168.0.2,0,192.168.0.3,5001,-1,52.0-53.0,655360,5242880
20150111225305,192.168.0.2,56921,192.168.0.3,5001,5,53.0-54.0,262144,2097152
20150111225305,192.168.0.2,56919,192.168.0.3,5001,3,53.0-54.0,262144,2097152
20150111225305,192.168.0.2,56922,192.168.0.3,5001,6,53.0-54.0,131072,1048576
20150111225306,192.168.0.2,56920,192.168.0.3,5001,4,53.0-54.0,262144,2097152
20150111225306,192.168.0.2,0,192.168.0.3,5001,-1,53.0-54.0,917504,7340032
20150111225306,192.168.0.2,56920,192.168.0.3,5001,4,54.0-55.0,131072,1048576
20150111225307,192.168.0.2,56919,192.168.0.3,5001,3,54.0-55.0,262144,2097152
20150111225307,192.168.0.2,56922,192.168.0.3,5001,6,54.0-55.0,262144,2097152
20150111225307,192.168.0.2,56921,192.168.0.3,5001,5,54.0-55.0,262144,2097152
20150111225307,192.168.0.2,0,192.168.0.3,5001,-1,54.0-55.0,917504,7340032
20150111225307,192.168.0.2,56920,192.168.0.3,5001,4,55.0-56.0,262144,2097152
20150111225307,192.168.0.2,56919,192.168.0.3,5001,3,55.0-56.0,131072,1048576
20150111225307,192.168.0.2,56921,192.168.0.3,5001,5,55.0-56.0,131072,1048576
20150111225307,192.168.0.2,56922,192.168.0.3,5001,6,55.0-56.0,131072,1048576
20150111225307,192.168.0.2,0,192.168.0.3,5001,-1,55.0-56.0,655360,5242880
20150111225308,192.168.0.2,56919,192.168.0.3,5001,3,56.0-57.0,393216,3145728
20150111225308,192.168.0.2,56921,192.168.0.3,5001,5,56.0-57.0,393216,3145728
20150111225308,192.168.0.2,56922,192.168.0.3,5001,6,56.0-57.0,393216,3145728
20150111225309,192.168.0.2,56920,192.168.0.3,5001,4,56.0-57.0,393216,3145728
20150111225309,192.168.0.2,0,192.168.0.3,5001,-1,56.0-57.0,1572864,12582912
20150111225309,192.168.0.2,56919,192.168.0.3,5001,3,57.0-58.0,262144,2097152
20150111225309,192.168.0.2,56921,192.168.0.3,5001,5,57.0-58.0,262144,2097152
20150111225309,192.168.0.2,56920,192.168.0.3,5001,4,57.0-58.0,262144,2097152
20150111225309,192.168.0.2,56922,192.168.0.3,5001,6,57.0-58.0,262144,2097152
20150111225309,192.168.0.2,0,192.168.0.3,5001,-1,57.0-58.0,1048576,8388608
20150111225310,192.168.0.2,56919,192.168.0.3,5001,3,58.0-59.0,262144,2097152
20150111225310,192.168.0.2,56920,192.168.0.3,5001,4,58.0-59.0,262144,2097152
20150111225310,192.168.0.2,56922,192.168.0.3,5001,6,58.0-59.0,393216,3145728
20150111225311,192.168.0.2,56921,192.168.0.3,5001,5,58.0-59.0,393216,3145728
20150111225311,192.168.0.2,0,192.168.0.3,5001,-1,58.0-59.0,1310720,10485760
20150111225311,192.168.0.2,56919,192.168.0.3,5001,3,59.0-60.0,393216,3145728
20150111225311,192.168.0.2,56919,192.168.0.3,5001,3,0.0-60.5,19136512,2529957
20150111225311,192.168.0.2,56921,192.168.0.3,5001,5,59.0-60.0,262144,2097152
20150111225311,192.168.0.2,56921,192.168.0.3,5001,5,0.0-60.6,19136512,2527840
20150111225311,192.168.0.2,56920,192.168.0.3,5001,4,59.0-60.0,393216,3145728
20150111225311,192.168.0.2,56920,192.168.0.3,5001,4,0.0-60.6,19136512,2525323
20150111225311,192.168.0.2,56922,192.168.0.3,5001,6,59.0-60.0,262144,2097152
20150111225311,192.168.0.2,0,192.168.0.3,5001,-1,59.0-60.0,1310720,10485760
20150111225311,192.168.0.2,56922,192.168.0.3,5001,6,0.0-60.7,19136512,2521392
20150111225311,192.168.0.2,0,192.168.0.3,5001,-1,0.0-60.7,76546048,10085570
